Hash,Message,Parent Hashes,Is Merge Commit,Modified Files
ebd8cdcb29afd19c837be6729bd8550d323083ab,"Merge branch 'main' into 1287-resume-combining-affected-fixed-tabs

Reference: https://github.com/nexB/vulnerablecode/issues/1287
Signed-off-by: John M. Horan johnmhoran@gmail.com","['7e740a6459b9891c764f6c9cd9a600fc40c447fc', '457f8f8ce8550502714d3f19d914c5ab2409c935']",True,
8b6aaf5875f6db4680888e041a92db2689a0606e,"Add support for CVSSv4 & SSVC and import the data using vulnrichment (#1484)

Add vulnrichment importer.
Add support to CVSSv4
Add vulnrichment importer.
Add Support for SSVC.
Add SSVC calculator.
Ignore affected packages
Add support for ref cpes & fix the tests
Fix ssvc calculator bug

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['457f8f8ce8550502714d3f19d914c5ab2409c935'],False,"__init__.py, nvd.py, vulnrichment.py, severity_systems.py, vulnerability_details.html, vulnrichment-data1-expected.json, vulnrichment-data1.json, vulnrichment-data2-expected.json, vulnrichment-data2.json, vulnrichment-data3-expected.json, vulnrichment-data3.json, test_vulnrichment.py, views.py"
d567bb0b05dc4e5ae4fadcfba219d1a579d4aefd,Merge branch 'main' into 1541-fix-importer-crash,"['be28af3c5f00aa321ee9f575a15bdd65de6a2196', 'cb38a5832345fdfe9dd110d8895298e8f59cfe05']",True,
b7a723727443f96351cf27841577959faf24c2f4,"Merge pull request #1542 from aboutcode-org/1541-fix-importer-crash

Fix importer crash #1541","['cb38a5832345fdfe9dd110d8895298e8f59cfe05', 'd567bb0b05dc4e5ae4fadcfba219d1a579d4aefd']",True,
b6a7877ef933ce453545eb6a3b497fbcba5ff73e,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['adf47c60f504ebb5ac21d7e2ea029e495323165c'],False,"api.py, models.py"
21ec05c5c44aad79bf718dc23240ce91c6592a06,"Fix formatting

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['01785008dea93cf5ba9ffcd4d3c54d177acc7d78'],False,api.py
e0c073d24b61f56cedeaa0f4cc5263a2cd2c80a6,"Fix failing tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['21ec05c5c44aad79bf718dc23240ce91c6592a06'],False,test_api.py
76428daae772c87973e25a9f5730f70afa52afa1,"Merge pull request #1567 from aboutcode-org/fix-severity-range

Add severity range score in API","['d62f3778936d8444b7a88be8d8bdad1ccfd44a58', 'e0c073d24b61f56cedeaa0f4cc5263a2cd2c80a6']",True,
ce1ea4c248b07c32350f8158841364d7593d35da,"Fix failing test

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['bb5c0061107ca0e9778cad7ca87f243280885e30'],False,"__init__.py, __init__.py, test_base_pipeline.py, test_advisory.py"
1c39cc199bbdf53cce83cbf92f699f1c7cc66abe,"Inline test fixtures

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['6b8b97808f93757992f6c8d673a455c266cc6426'],False,"__init__.py, test_base_pipeline.py, test_advisory.py"
f245491373eb47a63c0a216d7f54977306d36d71,"Add new Weakness.cwe property

This is the CWE-prefixed value that we want to commonly display.

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['670814b6a505b26d8699dee2a8221b3b051439ee'],False,models.py
9a5f070f4580f4dd0d165d7d60a439b2c37ae92a,"Fix typo in VCID path generator

Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['bb3c80652cf5ca25260fd92362facf63cbd9cf15'],False,__init__.py
515cd70cfdd6f1de636768ebb43b52b4a4503684,Merge branch 'main' into 1287-resume-combining-affected-fixed-tabs,"['76c5eda86377aba8bf8f98521759b5100aac80b0', 'a7b002fe4840cdc3023603d0c673cc83e751c059']",True,
b094cb5466a44964ff7e46e73466dafcf3538d50,"Fix typo in Kev requests import

Signed-off-by: ziadhany <ziadhany2016@gmail.com>",['ed17dbd5a7537b95faf9ef8d30a95333ffdcb3ca'],False,vulnerability_kev.py
7fbff801a8190213aba179c275ee9ca40bd67f51,"Merge pull request #1594 from ziadhany/fix-kev

Fix typo in Kev requests import","['ed17dbd5a7537b95faf9ef8d30a95333ffdcb3ca', 'b094cb5466a44964ff7e46e73466dafcf3538d50']",True,
9c6c2191e555ab0113631635d2d4376513b6efb7,"Merge pull request #1596 from aboutcode-org/fix-release-ci

Bump upload-artifact to v4","['a57455a6f8e2e050b6732053c81d266e86bfcf35', '831f7edf7fca8f7083e330dfb364b28baff6c4d0']",True,
56352799e530d2fbe24aab4ddd86f3775a2233d3,"Do not crash importer due to missing version range #1214

* Instead return None if we cannot get proper fixed or affected version

Reference: https://github.com/aboutcode-org/vulnerablecode/issues/1214
Signed-off-by: Jan-Niclas Struewer <j.n.struewer@gmail.com>
Signed-off-by: Philippe Ombredanne <pombredanne@nexb.com>",['16af83f4b38e293e404417a51eee06f4b5819e57'],False,"importer.py, default.py, models.py, test_default_improver.py"
4ee75ddb14302676c64eb5b5cb9c9d884bf43e9e,Merge remote-tracking branch 'origin/main' into fix-ver-range,"['56352799e530d2fbe24aab4ddd86f3775a2233d3', '094c2bfd996a8ffc24d44e135493b7173a5f474f']",True,
a4a3b3e0c07f7494775bacef258403463cfb825b,Merge branch 'main' into 1287-resume-combining-affected-fixed-tabs,"['515cd70cfdd6f1de636768ebb43b52b4a4503684', '021b568106f7d9a144542ab70f32170e6029b4d6']",True,
433f2a966c7a2f3bc00337264425bcb51c538c28,"Merge pull request #1528 from aboutcode-org/1287-resume-combining-affected-fixed-tabs

Match affected and fixed-by Packages","['021b568106f7d9a144542ab70f32170e6029b4d6', 'a4a3b3e0c07f7494775bacef258403463cfb825b']",True,
e273c67e7b48e09337de00367cabd23ceb566604,"Add support for Exploit model (#1562)

* Migrate ( metasploit, exploit-db, kev ) to aboutcode pipeline.
Set data_source as the header for the exploit table.
Squash the migration files into a single file.
Add test for exploit-db , metasploit
Add a missing migration file
Rename resources_and_notes to notes
Fix Api test
Refactor metasploit , exploitdb , kev improver
Rename Kev tab to exploit tab
Add support for exploitdb , metasploit, kev

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Implement the appropriate LoopProgress progress bar.
Refactor the error handling logic in the code.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Resolve migration conflicts.
Address the exploit in the API extension.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Add any missing logs message
Remove unused logging module

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Migrate ( metasploit, exploit-db, kev ) to aboutcode pipeline.
Set data_source as the header for the exploit table.
Squash the migration files into a single file.
Add test for exploit-db , metasploit
Add a missing migration file
Rename resources_and_notes to notes
Fix Api test
Refactor metasploit , exploitdb , kev improver
Rename Kev tab to exploit tab
Add support for exploitdb , metasploit, kev

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Implement the appropriate LoopProgress progress bar.
Refactor the error handling logic in the code.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Resolve migration conflicts.
Address the exploit in the API extension.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Add any missing logs message
Remove unused logging module

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Fix migration conflict
Add pipeline_id for ( kev, metasploit, exploit-db )

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Remove unwanted migration file

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Add log traceback for all the errors.
Add missing logs
Handle cases of one exploit for multiple vulnerabilities.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Skip empty aliases
Remove empty vulnerability_kev.py file

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Replace references log with interesting_references

Signed-off-by: ziadhany <ziadhany2016@gmail.com>

* Use proper labels in vulnerability details

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Display Known/Unknown for ransomware campaign use

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

---------

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: Keshav Priyadarshi <git@keshav.space>
Co-authored-by: Keshav Priyadarshi <git@keshav.space>",['d16bdf38b8eb865594745514755a8b921a71d5a6'],False,"api.py, api_extension.py, __init__.py, vulnerability_kev.py, 0069_exploit_delete_kev.py, models.py, enhance_with_exploitdb.py, enhance_with_kev.py, enhance_with_metasploit.py, vulnerability_details.html, test_exploitdb.py, test_kev.py, test_metasploit.py, test_api.py, files_exploits.csv, modules_metadata_base.json"
a6ce64c40c789d5a51f35571bf5ae8f90e4177a8,"Properly migrate crispy_forms to 2.x

- Crispy removed all Bootstrap template packs.
- These template packs are now available as standalone packages.
- See https://github.com/django-crispy-forms/django-crispy-forms/releases/tag/2.0

- Fixes https://github.com/aboutcode-org/vulnerablecode/issues/1602

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['e273c67e7b48e09337de00367cabd23ceb566604'],False,"requirements.txt, setup.cfg, settings.py"
cf2e6c83c1a8b5a025588121f8efab6c53ce2c75,"Fix Swagger API documentation

- Revert drf-spectacular to 0.24.2

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['a6ce64c40c789d5a51f35571bf5ae8f90e4177a8'],False,"requirements.txt, setup.cfg"
dda8ab0d6e8fd251f2ec6c4970ba72606ef8ef89,Merge pull request #1603 from aboutcode-org/1602-fix-500-api,"['e273c67e7b48e09337de00367cabd23ceb566604', '447d1bfca73b4bd5c1e43c1e9e6f400365069b4b']",True,
46bc48e82e6dd33761c9506715c9571c3bbfb544,Merge branch 'main' into 1214-fix-ver-range,"['4ee75ddb14302676c64eb5b5cb9c9d884bf43e9e', '289f4b823b6be636216bae04a637b770a71d1f29']",True,
46ace78cfd662eea714cebdbcb7a043fc629d309,"Update GitHub importer test fixture

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['4a2151a9fba1db806086e630a5f556b1773438f4'],False,"valid_versions.py, test_github_importer_pipeline.py, test_nginx_importer_pipeline.py"
2e437b437e2d64639f33e7aea7921bcddc8923ec,Merge branch 'main' into 1214-fix-ver-range,"['46bc48e82e6dd33761c9506715c9571c3bbfb544', 'bcf02ac5acdbe3496d4c0b73b53853ee91b2c440']",True,
1440d6917229c7b7923a63edc1dbd97373f17aa0,"Fix migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['30fc2b85b8cf801c9ca4ce7a688a5637b2fd6e27'],False,"0072_remove_package_vulnerabilities.py, 0072_remove_package_vulnerabilities_and_more.py, 0073_remove_vulnerability_packages_and_more.py, 0074_vulnerability_fixed_by_packages.py"
7f17b45fa345bb3075679d67ac461b0be3317ad5,"Fix API

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['1440d6917229c7b7923a63edc1dbd97373f17aa0'],False,"api.py, models.py, advisory.py"
3d5f8d077fd48b801474deb2570e23def0bda00d,"Fix migrations order

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['7f17b45fa345bb3075679d67ac461b0be3317ad5'],False,"0070_alter_advisory_created_by_and_more.py, 0071_auto_20241007_1044.py"
e412d135e643a13853fa859499c85c416cf2945e,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['3d5f8d077fd48b801474deb2570e23def0bda00d'],False,"api.py, api_extension.py, import_runner.py, improve_runner.py, export.py, 0073_delete_packagerelatedvulnerability.py, models.py, test_api.py, test_api_extension.py, test_example.py, test_export.py, test_fix_models.py, test_improve_runner.py, test_models.py"
495b425474bb6f3430da18e8cddbada71037084c,Merge branch 'main' into 1214-fix-ver-range,"['2e437b437e2d64639f33e7aea7921bcddc8923ec', 'd1f4c74610b52cff5a506e39662ad15f0f7df1ba']",True,
455e3cb986315cf4edcbc14f00f5d65d0c7d97f9,"Fix failing tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['e412d135e643a13853fa859499c85c416cf2945e'],False,test_api.py
6f8884548e6eaa15b259abe9e81f41adc01156c7,"Merge pull request #1598 from aboutcode-org/1214-fix-ver-range

Fix vers range crash","['d1f4c74610b52cff5a506e39662ad15f0f7df1ba', '495b425474bb6f3430da18e8cddbada71037084c']",True,
0857f24dc2b0293414765f97b8c519b607a344b0,"Fix docs build command

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['feab9fd7e232edd9f81eebd0b0492e869a507954'],False,Makefile
b515f6b069fbd87ad259693176191b9383061239,"Enable console logging in DEBUG

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['2bac2e071a7cae56ca8201f842daf3dc48fb90cc'],False,settings.py
45070e8fd5d2eb548c8c9f26fc67e32a0a178a35,"Merge pull request #1629 from aboutcode-org/1557-fix-cpe

Fix 500 error in /api/cpes endpoint","['2bac2e071a7cae56ca8201f842daf3dc48fb90cc', 'c7a93583259cd66c4964e1b0d260e4f0cdbe7ab1']",True,
8f1f4a9e73639943898def89c879fc8ca62e7b23,Merge branch 'main' into fix-migration,"['868810de33a10bf4770995d211ee3eac499e7f5a', '590c91a6184db2820febdb92a78ebe989a0aaa06']",True,
38b97ffa975da319f21bb5a5ecbeb3dc74bc7042,"Merge pull request #1630 from aboutcode-org/fix-migration

Avoid memory exhaustion during data migration","['590c91a6184db2820febdb92a78ebe989a0aaa06', '8f1f4a9e73639943898def89c879fc8ca62e7b23']",True,
0e13b556df8d225757eaa3d564f615a7bca8bf4b,"Add support for Calculating Package Vulnerability Risk (#1593)

* Migrate ( metasploit, exploit-db, kev ) to aboutcode pipeline.
Set data_source as the header for the exploit table.
Squash the migration files into a single file.
Add test for exploit-db , metasploit
Add a missing migration file
Rename resources_and_notes to notes
Fix Api test
Refactor metasploit , exploitdb , kev improver
Rename Kev tab to exploit tab
Add support for exploitdb , metasploit, kev

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Implement the appropriate LoopProgress progress bar.
Refactor the error handling logic in the code.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Fix migration conflict
Add pipeline_id for ( kev, metasploit, exploit-db )

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Migrate ( metasploit, exploit-db, kev ) to aboutcode pipeline.
Set data_source as the header for the exploit table.
Squash the migration files into a single file.
Add test for exploit-db , metasploit
Add a missing migration file
Rename resources_and_notes to notes
Fix Api test
Refactor metasploit , exploitdb , kev improver
Rename Kev tab to exploit tab
Add support for exploitdb , metasploit, kev

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Implement the appropriate LoopProgress progress bar.
Refactor the error handling logic in the code.

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Remove unwanted migration file

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Add support for Calculating Risk in VulnerableCode

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Remove unwanted migration file

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Add a prefetch to try to optimize query performance

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Empty risk when there is no data

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Create a pipeline for package risk

Signed-off-by: ziadhany <ziadhany2016@gmail.com>
Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Load the weight once
uncomment all importers

Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Update the risk description in the model. Rename the pipeline from RiskPackagePipeline to ComputePackageRiskPipeline. Add a tooltip for risk, and remove any unused imports in the view.

Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Rename the pipeline step from add_risk_package to add_package_risk_score and remove any extra whitespace in views.py.

Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Resolve migration conflict

Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Rename the pipeline file
Add pagination and refactor bulk_update_package

Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Update the weight_config dict and modify it to use domain names.

Signed-off-by: ziad hany <ziadhany2016@gmail.com>

* Add license header

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Move weight config to python file

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

* Skip packages with no risk score

Signed-off-by: Keshav Priyadarshi <git@keshav.space>

---------

Signed-off-by: ziad hany <ziadhany2016@gmail.com>
Signed-off-by: Keshav Priyadarshi <git@keshav.space>
Co-authored-by: Keshav Priyadarshi <git@keshav.space>",['38b97ffa975da319f21bb5a5ecbeb3dc74bc7042'],False,"api.py, __init__.py, 0075_package_risk_score.py, models.py, compute_package_risk.py, enhance_with_exploitdb.py, enhance_with_kev.py, enhance_with_metasploit.py, risk.py, package_details.html, test_compute_package_risk.py, test_enhance_with_exploitdb.py, test_enhance_with_kev.py, test_enhance_with_metasploit.py, test_pysec_importer_pipeline.py, test_api.py, test_risk.py, weight_config.py"
91657107d2872d1b60f7f743d4d1bc617aa5478d,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['2d0a10b22aa8dd19714de691f774294fe086826e'],False,test_v2_api.py
7b14634ceda6c82f6073ac1d6d477ed91691eb44,"Fix formatting

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['849e605b40c705146bfb825fbf668e70a20c2ab1'],False,v2_api.py
c73f6212e48a0853c634d4039d5faea43140dc03,"Fix formatting

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['7b14634ceda6c82f6073ac1d6d477ed91691eb44'],False,urls.py
208658e95096faff7f061f8339274c6e4a55e7a8,"Fix tests import

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['c73f6212e48a0853c634d4039d5faea43140dc03'],False,test_v2_api.py
8bca5cc9d01b194f1af399fa4d6196993bce5d22,"Merge pull request #1636 from aboutcode-org/1597-refactor-vulnerability-severity

Refactor severity score model and fix incorrect suse scores","['8a68c97dfa369ad048de3ece14cc1b3cf40591cc', 'a008c37968b41890acac3ad7958cf59dc8b3671e']",True,
17381949f5f7ddc585f928e1977e655a1832aeb7,"Fix API errors

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['297ab515c64d27c1aa1dfae8338a50798f465b6d'],False,"api.py, test_api.py"
fad3f932d9e49e20354cf2d4fdb1a05228de0a9e,"Fix API bug

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['17381949f5f7ddc585f928e1977e655a1832aeb7'],False,test_api.py
fe4073f81e33c0a52324c1827fc9609f0e9d2c35,Merge branch 'main' into fix_api_error,"['aeb9f58a95159746147896f0c3847f2147963dc9', 'bac2274de0f3bb97d11b9e90f105d39075967259']",True,
ef1df71a0a119360dac525ce28ab1815706797e4,"Merge pull request #1654 from aboutcode-org/fix_api_error

Fix API bug","['bac2274de0f3bb97d11b9e90f105d39075967259', 'fe4073f81e33c0a52324c1827fc9609f0e9d2c35']",True,
dc19883e9130dcf54183fc861501d6413b96a4ac,"Fix formatting

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['ca23847c72610c11aa5f3648c966aba3bfab7de8'],False,api.py
a03d01b9ab608346fc367336f00aff854490fc6a,"Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['dc19883e9130dcf54183fc861501d6413b96a4ac'],False,test_api.py
ae4abd86e8d9f8ecab22482e45790a64e30e4f47,"Do not report ghost packages as fix for vulnerabilities in UI

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['dc2b367f935e9024fff2c94bbd93e552e2e8fa16'],False,views.py
7fe3a7e0c1996cc7ee9806605a976e2207a591a5,"Do not report ghost packages as fix for vulnerabilities in APIv1

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['7ff2a0f9c10b572beb0a9bc8e104e8ea8a2eb31b'],False,api.py
d695d97d1c526dc2e5c8b46542bdff5c5ea2558c,"Do not report ghost packages as fix for vulnerabilities in APIv2

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['a5a58456446bb66dd07bd9c9e8a86fe907468a56'],False,api_v2.py
c21bf1ff50bbe9090b6e386edcaae6e8413708fa,"Merge pull request #1679 from aboutcode-org/1650-ghost-cant-fix

Do not report ghost package as a fix for vulnerability","['dc2b367f935e9024fff2c94bbd93e552e2e8fa16', '650df4ca29a3b8b986261f6d46f2772fcc51622a']",True,
c9233647e7aab3d50e28d02c7bd7fc3d0babe294,"Add pipeline to sort packages (#1686)

* Add pipeline to sort packages

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add calculate_version_rank on Package

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Start enumerating from 1

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Return version rank anyhow

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix API tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Address review comments

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['cec5d9e7a8a0f9df3623f75ece647a6e4f1e0383'],False,"__init__.py, 0084_alter_package_options_package_version_rank.py, models.py, compute_package_version_rank.py, test_api.py, test_compute_package_version_rank.py, test_models.py"
ae220d1acfe9b9bc3fa2c995229e7338fa3f8152,"Fix urls for API (#1678)

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['c9233647e7aab3d50e28d02c7bd7fc3d0babe294'],False,urls.py
3cee7717864c54c50b865cefc7d6c18d7a8783b7,"Add indexes for models (#1701)

* Reorder Meta and core properties

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add todo

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add indexes on models

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add indexes

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add migrations

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix formatting issues

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['b47f382eab5a0d9da10d4b9d3b8e7efda97463f8'],False,"0085_alter_package_is_ghost_alter_package_version_rank_and_more.py, models.py"
cebb5d64d1a0c0f7479df999a83510a5bf76d798,"Add fixed by package in V2 API (#1706)

* Add fixed by package in V2 API

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Add tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['3cee7717864c54c50b865cefc7d6c18d7a8783b7'],False,"api_v2.py, test_api_v2.py"
8519b0d2daa0d73d5d6313e30c50c269f10d27f2,"Add models for CodeFix

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['7f82ef4d5c2e6c537accd98d5173c8c84852f7a9'],False,"0085_codefix.py, models.py"
6f984c3e7c17b53a0b22168692fc740686460b60,"Add pipeline to collect fix commit

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['8519b0d2daa0d73d5d6313e30c50c269f10d27f2'],False,collect_commits.py
b3c0ef260594caebb294e9433012792a85ce112a,"Fix

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['bcdc572515bbe437a36415b9e5d0314559a0c66c'],False,"0085_codefix.py, 0086_codefix.py, models.py, collect_commits.py"
48d2144b8c0cf1145928f6c543f0604622a6144f,"Refactor the collect fix commit pipeline

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['c01f6ec81cba6c617063d2fcdbd7be3c253f2d78'],False,"collect_commits.py, test_collect_commits.py"
7bb44be8bd2bd5a8bc157c2ad3a5d70e64b92a53,"Add CodeFix in API

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['991fbeb3aefdd1f2ef3f517c82860522f2edeb9f'],False,"api_v2.py, __init__.py, models.py, collect_commits.py, test_api_v2.py, urls.py"
805590b89052a99465be5f68d9ce5cdda2b2c883,"Fix code

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['7bb44be8bd2bd5a8bc157c2ad3a5d70e64b92a53'],False,api_v2.py
3d7c209395bd99e7e33aa30bd314a18fac98f033,"Minor Fix

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['805590b89052a99465be5f68d9ce5cdda2b2c883'],False,collect_commits.py
5f49a4b3e37b458bb8156357bbe769a0b8b7e719,"Merge pull request #1735 from aboutcode-org/fix-local-docker-build

Add default postgresql.conf for local docker build","['7f82ef4d5c2e6c537accd98d5173c8c84852f7a9', 'c132094166b74acd1ee21c1f6623fc34863a49fd']",True,
e9a47e56017b115b987ea5a71a013b025eca7b52,Merge branch 'main' into collect_fix_commits,"['3d7c209395bd99e7e33aa30bd314a18fac98f033', '5f49a4b3e37b458bb8156357bbe769a0b8b7e719']",True,
80430b2e07cd56130b4ee1a01edd8ccf45c96231,"Merge pull request #1704 from aboutcode-org/collect_fix_commits

Add models for CodeFix","['5f49a4b3e37b458bb8156357bbe769a0b8b7e719', 'e9a47e56017b115b987ea5a71a013b025eca7b52']",True,
8fe43f7623d6b86e75b632669ee137d095222aab,"Fix secret generation on mac

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['e484e3379cd727e7bd6dea98f210d3cd2dea8ad5'],False,Makefile
cc6d3006847514aee950b2462d9013714c0dc4fe,"Add migration to fix alpine PURLs

Signed-off-by: Keshav Priyadarshi <git@keshav.space>",['8fe43f7623d6b86e75b632669ee137d095222aab'],False,0088_fix_alpine_purl_type.py
411ae70b461ec7825f5ad4428d0f32f390b54340,Merge branch 'main' into fix-alpine-purl,"['3cb9d3f9b33e5812472d0972867ffcb97e1af2c2', '47063de0a35501d8c7eda8b3d01dd8324fc13e3c']",True,
56eb4420242717c303dfee19531934065ea95818,"Merge pull request #1739 from aboutcode-org/fix-alpine-purl

Use proper apk package type for Alpine","['47063de0a35501d8c7eda8b3d01dd8324fc13e3c', '411ae70b461ec7825f5ad4428d0f32f390b54340']",True,
fabe0358056cee9cd94c195fa7613f7708a3a3a8,"Optimize vulnerabilities view (#1728)

* Optimize vulnerabilities view

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix formatting

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix tests

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Fix views

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Move severities to a different tab

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Separate views

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

* Refactor Views

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>

---------

Signed-off-by: Tushar Goel <tushar.goel.dav@gmail.com>",['56eb4420242717c303dfee19531934065ea95818'],False,"importer.py, models.py, vulnerability_details.html, vulnerability_package_details.html, sorted_purls.txt, test_view.py, utils.py, views.py, urls.py"
